Log file open, 01/18/23 15:11:57
[2023.01.18-18.11.58:095][  0]LogInit: Computer: LAPTOP-LCEHME4Q
[2023.01.18-18.11.58:095][  0]LogInit: User: Franco
[2023.01.18-18.11.58:095][  0]LogInit: CPU Page size=4096, Cores=4
[2023.01.18-18.11.58:095][  0]LogInit: High frequency timer resolution =10.000000 MHz
[2023.01.18-18.11.58:095][  0]LogMemory: Memory total: Physical=15.9GB (16GB approx)
[2023.01.18-18.11.58:095][  0]LogMemory: Platform Memory Stats for WindowsEditor
[2023.01.18-18.11.58:095][  0]LogMemory: Process Physical Memory: 281.48 MB used, 290.99 MB peak
[2023.01.18-18.11.58:095][  0]LogMemory: Process Virtual Memory: 252.00 MB used, 252.00 MB peak
[2023.01.18-18.11.58:095][  0]LogMemory: Physical Memory: 8284.94 MB used,  8047.09 MB free, 16332.03 MB total
[2023.01.18-18.11.58:095][  0]LogMemory: Virtual Memory: 12469.35 MB used,  6678.68 MB free, 19148.03 MB total
[2023.01.18-18.11.58:095][  0]LogCsvProfiler: Display: Metadata set : extradevelopmentmemorymb="0"
[2023.01.18-18.11.58:104][  0]LogWindows: WindowsPlatformFeatures enabled
[2023.01.18-18.11.58:116][  0]LogInit: Physics initialised using underlying interface: Chaos
[2023.01.18-18.11.58:117][  0]LogInit: Overriding language with editor language configuration option (en).
[2023.01.18-18.11.58:117][  0]LogInit: Overriding language with editor locale configuration option (en).
[2023.01.18-18.11.58:414][  0]LogInit: Setting process to per monitor DPI aware
[2023.01.18-18.11.58:426][  0]LogWindowsTextInputMethodSystem: Available input methods:
[2023.01.18-18.11.58:426][  0]LogWindowsTextInputMethodSystem:   - Español (Argentina) - (Keyboard).
[2023.01.18-18.11.58:426][  0]LogWindowsTextInputMethodSystem:   - Español (México) - (Keyboard).
[2023.01.18-18.11.58:426][  0]LogWindowsTextInputMethodSystem:   - Inglés (Estados Unidos) - (Keyboard).
[2023.01.18-18.11.58:426][  0]LogWindowsTextInputMethodSystem: Activated input method: Español (México) - (Keyboard).
[2023.01.18-18.11.58:448][  0]LogSlate: New Slate User Created. Platform User Id 0, User Index 0, Is Virtual User: 0
[2023.01.18-18.11.58:448][  0]LogSlate: Slate User Registered.  User Index 0, Is Virtual User: 0
[2023.01.18-18.11.58:611][  0]LogD3D12RHI: Display: Creating D3D12 RHI with Max Feature Level SM6
[2023.01.18-18.11.58:612][  0]LogWindows: Attached monitors:
[2023.01.18-18.11.58:612][  0]LogWindows:     resolution: 1920x1080, work area: (-1920, 0) -> (0, 1030), device: '\\.\DISPLAY1'
[2023.01.18-18.11.58:612][  0]LogWindows:     resolution: 1920x1080, work area: (0, 0) -> (1920, 1040), device: '\\.\DISPLAY2' [PRIMARY]
[2023.01.18-18.11.58:612][  0]LogWindows: Found 2 attached monitors.
[2023.01.18-18.11.58:612][  0]LogWindows: Gathering driver information using Windows Setup API
[2023.01.18-18.11.58:612][  0]LogRHI: RHI Adapter Info:
[2023.01.18-18.11.58:612][  0]LogRHI:             Name: NVIDIA GeForce GTX 1060 with Max-Q Design
[2023.01.18-18.11.58:612][  0]LogRHI:   Driver Version: 512.78 (internal:30.0.15.1278, unified:512.78)
[2023.01.18-18.11.58:612][  0]LogRHI:      Driver Date: 5-5-2022
[2023.01.18-18.12.06:521][  0]Message dialog closed, result: No, title: WARNING: Known issues with graphics driver, text: The installed version of the NVIDIA graphics driver has known issues in D3D12.
Please install either the latest or the recommended driver version or switch to a different rendering API.

Would you like to visit the following URL to download the driver?

https://www.nvidia.com/en-us/geforce/drivers/

NVIDIA GeForce GTX 1060 with Max-Q Design
Installed: 512.78
Recommended: 516.25
[2023.01.18-18.12.06:521][  0]LogD3D12RHI:     GPU DeviceId: 0x1c60 (for the marketing name, search the web for "GPU Device Id")
[2023.01.18-18.12.06:522][  0]LogD3D12RHI: InitD3DDevice: -D3DDebug = off -D3D12GPUValidation = off
[2023.01.18-18.12.06:528][  0]LogD3D12RHI: [Aftermath] Aftermath crash dumping enabled
[2023.01.18-18.12.06:528][  0]LogD3D12RHI: Emitting draw events for PIX profiling.
[2023.01.18-18.12.06:642][  0]LogD3D12RHI: [Aftermath] Aftermath enabled and primed
[2023.01.18-18.12.06:642][  0]LogD3D12RHI: [Aftermath] Aftermath resource tracking enabled
[2023.01.18-18.12.06:642][  0]LogD3D12RHI: ID3D12Device1 is supported.
[2023.01.18-18.12.06:642][  0]LogD3D12RHI: ID3D12Device2 is supported.
[2023.01.18-18.12.06:642][  0]LogD3D12RHI: ID3D12Device3 is supported.
[2023.01.18-18.12.06:642][  0]LogD3D12RHI: ID3D12Device4 is supported.
[2023.01.18-18.12.06:642][  0]LogD3D12RHI: ID3D12Device5 is supported.
[2023.01.18-18.12.06:642][  0]LogD3D12RHI: ID3D12Device6 is supported.
[2023.01.18-18.12.06:642][  0]LogD3D12RHI: ID3D12Device7 is supported.
[2023.01.18-18.12.06:642][  0]LogD3D12RHI: ID3D12Device8 is supported.
[2023.01.18-18.12.06:642][  0]LogD3D12RHI: ID3D12Device9 is supported.
[2023.01.18-18.12.06:642][  0]LogD3D12RHI: ID3D12Device10 is supported.
[2023.01.18-18.12.06:642][  0]LogD3D12RHI: Bindless resources are supported
[2023.01.18-18.12.06:642][  0]LogD3D12RHI: Ray tracing is disabled because D3D12 ray tracing tier 1.1 is required but only tier 1.0 is supported.
[2023.01.18-18.12.06:643][  0]LogD3D12RHI: AtomicInt64OnTypedResource is supported
[2023.01.18-18.12.06:643][  0]LogD3D12RHI: AtomicInt64OnGroupShared is supported
[2023.01.18-18.12.06:643][  0]LogD3D12RHI: AtomicInt64OnDescriptorHeapResource is supported
[2023.01.18-18.12.06:643][  0]LogD3D12RHI: Shader Model 6.6 atomic64 is supported
[2023.01.18-18.12.06:691][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (3D)
[2023.01.18-18.12.06:691][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Copy)
[2023.01.18-18.12.06:692][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Compute)
[2023.01.18-18.12.06:766][  0]LogD3D12RHI: Display: Not using pipeline state disk cache per r.D3D12.PSO.DiskCache=0
[2023.01.18-18.12.06:766][  0]LogD3D12RHI: Display: Not using driver-optimized pipeline state disk cache per r.D3D12.PSO.DriverOptimizedDiskCache=0
[2023.01.18-18.12.06:766][  0]LogRHI: Texture pool is 3328 MB (70% of 4755 MB)
[2023.01.18-18.12.06:766][  0]LogD3D12RHI: Async texture creation enabled
[2023.01.18-18.12.06:766][  0]LogD3D12RHI: RHI has support for 64 bit atomics
[2023.01.18-18.12.06:799][  0]LogTurnkeySupport: Running Turnkey SDK detection: ' -ScriptsForProject="D:/Franco Drive/1 Estudios/Proyecto Unreal/Proyectos Iniciales/Project1/Project1.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="D:/Franco Drive/1 Estudios/Proyecto Unreal/Proyectos Iniciales/Project1/Intermediate/TurnkeyReport_0.log" -log="D:/Franco Drive/1 Estudios/Proyecto Unreal/Proyectos Iniciales/Project1/Intermediate/TurnkeyLog_0.log" -project="D:/Franco Drive/1 Estudios/Proyecto Unreal/Proyectos Iniciales/Project1/Project1.uproject"  -platform=all'
[2023.01.18-18.12.06:799][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""D:/Program Files (x86)/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="D:/Franco Drive/1 Estudios/Proyecto Unreal/Proyectos Iniciales/Project1/Project1.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="D:/Franco Drive/1 Estudios/Proyecto Unreal/Proyectos Iniciales/Project1/Intermediate/TurnkeyReport_0.log" -log="D:/Franco Drive/1 Estudios/Proyecto Unreal/Proyectos Iniciales/Project1/Intermediate/TurnkeyLog_0.log" -project="D:/Franco Drive/1 Estudios/Proyecto Unreal/Proyectos Iniciales/Project1/Project1.uproject"  -platform=all" ]
[2023.01.18-18.12.06:843][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatASTC
[2023.01.18-18.12.06:843][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatDXT
[2023.01.18-18.12.06:843][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatETC2
[2023.01.18-18.12.06:843][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatIntelISPCTexComp
[2023.01.18-18.12.06:843][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatUncompressed
[2023.01.18-18.12.06:843][  0]LogTextureFormatOodle: Display: Oodle Texture TFO init; latest sdk version = 2.9.8
[2023.01.18-18.12.06:843][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.5.dll
[2023.01.18-18.12.06:844][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.6.dll
[2023.01.18-18.12.06:845][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.7.dll
[2023.01.18-18.12.06:845][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.8.dll
[2023.01.18-18.12.06:846][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatOodle
[2023.01.18-18.12.06:853][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android'
[2023.01.18-18.12.06:853][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTC'
[2023.01.18-18.12.06:853][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXT'
[2023.01.18-18.12.06:853][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2'
[2023.01.18-18.12.06:853][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'AndroidClient'
[2023.01.18-18.12.06:853][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTCClient'
[2023.01.18-18.12.06:853][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXTClient'
[2023.01.18-18.12.06:853][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2Client'
[2023.01.18-18.12.06:853][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_Multi'
[2023.01.18-18.12.06:853][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_MultiClient'
[2023.01.18-18.12.06:887][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLens'
[2023.01.18-18.12.06:887][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLensClient'
[2023.01.18-18.12.06:892][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOS'
[2023.01.18-18.12.06:892][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOSClient'
[2023.01.18-18.12.06:896][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Linux'
[2023.01.18-18.12.06:896][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxEditor'
[2023.01.18-18.12.06:896][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxServer'
[2023.01.18-18.12.06:896][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxClient'
[2023.01.18-18.12.06:899][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64'
[2023.01.18-18.12.06:899][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Server'
[2023.01.18-18.12.06:899][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Client'
[2023.01.18-18.12.06:904][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOS'
[2023.01.18-18.12.06:904][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOSClient'
[2023.01.18-18.12.06:911][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
[2023.01.18-18.12.06:911][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
[2023.01.18-18.12.06:911][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
[2023.01.18-18.12.06:911][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
[2023.01.18-18.12.06:911][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2023.01.18-18.12.06:912][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2023.01.18-18.12.06:915][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2023.01.18-18.12.06:915][  0]LogTargetPlatformManager:   ADPCM
[2023.01.18-18.12.06:915][  0]LogTargetPlatformManager:   PCM
[2023.01.18-18.12.06:919][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2023.01.18-18.12.06:919][  0]LogTargetPlatformManager:   BINKA
[2023.01.18-18.12.06:924][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2023.01.18-18.12.06:924][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2023.01.18-18.12.06:924][  0]LogTargetPlatformManager:   OGG
[2023.01.18-18.12.06:927][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2023.01.18-18.12.06:927][  0]LogTargetPlatformManager:   OPUS
[2023.01.18-18.12.06:975][  0]LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
[2023.01.18-18.12.06:982][  0]LogTargetPlatformManager: Loaded format module MetalShaderFormat
[2023.01.18-18.12.06:982][  0]LogTargetPlatformManager:   SF_METAL
[2023.01.18-18.12.06:982][  0]LogTargetPlatformManager:   SF_METAL_MRT
[2023.01.18-18.12.06:982][  0]LogTargetPlatformManager:   SF_METAL_TVOS
[2023.01.18-18.12.06:982][  0]LogTargetPlatformManager:   SF_METAL_MRT_TVOS
[2023.01.18-18.12.06:982][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2023.01.18-18.12.06:982][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2023.01.18-18.12.06:982][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2023.01.18-18.12.06:982][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2023.01.18-18.12.06:982][  0]LogTargetPlatformManager:   PCD3D_SM6
[2023.01.18-18.12.06:982][  0]LogTargetPlatformManager:   PCD3D_SM5
[2023.01.18-18.12.06:982][  0]LogTargetPlatformManager:   PCD3D_ES31
[2023.01.18-18.12.06:982][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2023.01.18-18.12.06:982][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2023.01.18-18.12.06:982][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2023.01.18-18.12.06:982][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2023.01.18-18.12.06:990][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2023.01.18-18.12.06:990][  0]LogTargetPlatformManager:   VVM_1_0
[2023.01.18-18.12.06:990][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2023.01.18-18.12.06:990][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2023.01.18-18.12.06:990][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2023.01.18-18.12.06:990][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2023.01.18-18.12.06:990][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2023.01.18-18.12.06:990][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2023.01.18-18.12.06:993][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file ../../../../../Franco Drive/1 Estudios/Proyecto Unreal/Proyectos Iniciales/Project1/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2023.01.18-18.12.06:993][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2023.01.18-18.12.06:993][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file ../../../../../Franco Drive/1 Estudios/Proyecto Unreal/Proyectos Iniciales/Project1/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.01.18-18.12.06:993][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2023.01.18-18.12.07:020][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2023.01.18-18.12.07:021][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.01.18-18.12.07:021][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2023.01.18-18.12.07:035][  0]LogDerivedDataCache: Speed tests for C:/Users/Franco/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.01 seconds
[2023.01.18-18.12.07:035][  0]LogDerivedDataCache: Display: Performance to C:/Users/Franco/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.04ms. RandomReadSpeed=971.26MBs, RandomWriteSpeed=72.25MBs. Assigned SpeedClass 'Local'
[2023.01.18-18.12.07:036][  0]LogDerivedDataCache: Using Local data cache path C:/Users/Franco/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2023.01.18-18.12.07:036][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2023.01.18-18.12.07:036][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2023.01.18-18.12.07:036][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2023.01.18-18.12.07:036][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2023.01.18-18.12.07:037][  0]LogShaderCompilers: Guid format shader working directory is -37 characters bigger than the processId version (../../../../../Franco Drive/1 Estudios/Proyecto Unreal/Proyectos Iniciales/Project1/Intermediate/Shaders/WorkingDirectory/16296/).
[2023.01.18-18.12.07:038][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/Franco/AppData/Local/Temp/UnrealShaderWorkingDir/F8FA85C84E405EA2C9E7C38A48B12CEB/'.
[2023.01.18-18.12.07:038][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2023.01.18-18.12.07:038][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 5 workers.
[2023.01.18-18.12.08:204][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.01.18-18.12.08:495][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../Franco Drive/1 Estudios/Proyecto Unreal/Proyectos Iniciales/Project1/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.01.18-18.12.08:495][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.01.18-18.12.09:136][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.01.18-18.12.09:136][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2023.01.18-18.12.09:136][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.01.18-18.12.09:136][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.01.18-18.12.09:136][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.01.18-18.12.09:136][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.01.18-18.12.09:136][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.01.18-18.12.09:136][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.01.18-18.12.09:136][  0]LogInit: FStereoShaderAspects: ---
[2023.01.18-18.12.09:136][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.01.18-18.12.09:136][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.01.18-18.12.09:136][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.01.18-18.12.09:136][  0]LogInit: FStereoShaderAspects: ---
[2023.01.18-18.12.09:136][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.01.18-18.12.09:136][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.01.18-18.12.09:136][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.01.18-18.12.09:136][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.01.18-18.12.11:755][  0]LogSlate: Using FreeType 2.10.0
[2023.01.18-18.12.11:755][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.01.18-18.12.11:807][  0]LogAssetRegistry: FAssetRegistry took 0.0158 seconds to start up
[2023.01.18-18.12.11:813][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.01.18-18.12.12:280][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.01.18-18.12.12:720][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: Available device profiles:
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B3400][0000063C26CB3000 52] GlobalDefaults, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B4A00][0000063C2BA0A000 52] Windows, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B4C00][0000063C2BA02800 52] WindowsEditor, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B4600][0000063C28CF5000 52] WindowsServer, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B3C00][0000063C2BA0C800 52] WindowsClient, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B2C00][0000063C2E7F0000 52] IOS, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B2000][0000063C2E7F5000 52] iPadAir2, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B5400][0000063C2E7FA000 52] IPadPro, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B5600][0000063C2E7F7800 52] iPadAir3, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B4200][0000063C2E7FC800 52] iPadAir4, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B0600][0000063C1B785000 52] iPadAir5, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B4E00][0000063C2E940000 52] iPadMini4, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B3000][0000063C2E945000 52] iPadMini5, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B4000][0000063C2E947800 52] iPadMini6, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B7200][0000063C2E7F2800 52] iPhone6S, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B7400][0000063C2E94C800 52] iPhone7, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B7600][0000063C2E94A000 52] iPodTouch7, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B1E00][0000063C2E910000 52] iPhone6SPlus, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B4800][0000063C2E915000 52] iPhone7Plus, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B2800][0000063C2E917800 52] iPhoneSE, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B5200][0000063C2E91A000 52] iPhone8, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B4400][0000063C2E91C800 52] iPhone8Plus, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B5000][0000063C2E942800 52] iPhoneX, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B2A00][0000063C2E950000 52] iPhoneXS, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B3A00][0000063C2E955000 52] iPhoneXSMax, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B7000][0000063C2E957800 52] iPhoneXR, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B7A00][0000063C2E95A000 52] iPhone11, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B6C00][0000063C2E95C800 52] iPhone11Pro, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B6E00][0000063C2E912800 52] iPhone11ProMax, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B7C00][0000063C2E980000 52] iPhoneSE2, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B5A00][0000063C2E985000 52] iPhone12Mini, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B3E00][0000063C2E987800 52] iPhone12, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B3800][0000063C2E98A000 52] iPhone12Pro, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B2E00][0000063C2E98C800 52] iPhone12ProMax, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B7800][0000063C2E952800 52] iPhone13Mini, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B5E00][0000063C2E990000 52] iPhone13, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B6400][0000063C2E995000 52] iPhone13Pro, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B8000][0000063C2E997800 52] iPhone13ProMax, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B6200][0000063C2E99A000 52] iPhoneSE3, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B8400][0000063C2E99C800 52] iPhone14, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B8800][0000063C2E982800 52] iPhone14Plus, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B8A00][0000063C2E9A0000 52] iPhone14Pro, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B8E00][0000063C2E9A5000 52] iPhone14ProMax, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B8C00][0000063C2E9A7800 52] iPadPro105, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B6000][0000063C2E9AA000 52] iPadPro129, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B9000][0000063C2E9AC800 52] iPadPro97, 
[2023.01.18-18.12.12:720][  0]LogDeviceProfileManager: 	[0000063C2E5B8200][0000063C2E992800 52] iPadPro2_129, 
